Lon;Lat;ID;W_p;W_max;alpha;m2;Ks;Kc;;
13.59;42.89;1046;0.7;100;12.31649348;13.68499276;7.765053649;1.4;;
13.59;42.92;1047;0.7;100;12.32255821;13.69173134;7.933138353;1.4;;
13.59;42.95;1048;0.7;100;12.32721373;13.69690415;7.760948495;1.4;;
13.59;42.98;1049;0.7;100;12.37196399;13.74662666;7.493487874;1.4;;
13.59;43.01;1050;0.7;100;12.50032503;13.88925003;7.086425742;1.4;;
13.59;43.04;1051;0.7;100;12.45348884;13.83720982;7.104067206;1.4;;
13.59;43.07;1052;0.7;100;12.60034448;14.00038276;6.744790768;1.4;;
13.59;43.1;1053;0.7;100;12.56639641;13.96266268;6.790581779;1.4;;
13.59;43.13;1054;0.7;100;12.59617908;13.99575453;6.694596518;1.4;;
13.59;43.16;1055;0.7;100;12.65986796;14.06651996;6.543341544;1.4;;
13.59;43.19;1056;0.7;100;12.7878242;14.20869356;6.311324603;1.4;;
13.59;43.22;1057;0.7;100;12.82131667;14.24590741;6.220057198;1.4;;
13.59;43.25;1058;0.7;100;12.71864953;14.13183281;6.282161076;1.4;;
13.59;43.28;1059;0.7;100;12.67405153;14.08227948;6.262870818;1.4;;
13.59;43.31;1060;0.7;100;12.72856145;14.14284605;6.075762034;1.4;;
13.59;43.34;1061;0.7;100;12.64882888;14.05425431;6.275024235;1.4;;
13.59;43.37;1062;0.7;100;12.77179198;14.19087998;5.945954303;1.4;;
13.59;43.4;1063;0.7;100;12.73733869;14.15259855;6.029601866;1.4;;
13.59;43.43;1064;0.7;100;12.75802128;14.17557919;6.008841197;1.4;;
13.59;43.46;1065;0.7;100;12.82292145;14.24769051;5.940220089;1.4;;
13.59;43.49;1066;0.7;100;12.96196501;14.40218334;5.79657457;1.4;;
13.59;43.52;1067;0.7;100;13.09061434;14.54512704;5.770068744;1.4;;
13.59;43.55;1068;0.7;100;12.97358884;14.41509872;5.906817357;1.4;;
13.62;42.83;1069;0.7;100;12.25020469;13.61133854;7.830873593;1.4;;
13.62;42.86;1070;0.7;100;12.33220178;13.70244642;7.528103356;1.4;;
13.62;42.89;1071;0.7;100;12.32383164;13.69314626;7.587715789;1.4;;
13.62;42.92;1072;0.7;100;12.39112296;13.7679144;7.378747191;1.4;;
13.62;42.95;1073;0.7;100;12.37980405;13.75533784;7.431920871;1.4;;
13.62;42.98;1074;0.7;100;12.43020446;13.81133829;7.251783046;1.4;;
13.62;43.01;1075;0.7;100;12.53985878;13.93317643;6.955043663;1.4;;
13.62;43.04;1076;0.7;100;12.69474507;14.1052723;6.589960251;1.4;;
13.62;43.07;1077;0.7;100;12.62502095;14.02780106;6.685656333;1.4;;
13.62;43.1;1078;0.7;100;12.58291876;13.98102084;6.731782289;1.4;;
13.62;43.13;1079;0.7;100;12.60357957;14.0039773;6.660509844;1.4;;
13.62;43.16;1080;0.7;100;12.73471744;14.14968605;6.421163868;1.4;;
13.62;43.19;1081;0.7;100;12.60227957;14.00253286;6.580781358;1.4;;
13.62;43.22;1082;0.7;100;12.80729767;14.23033075;6.210341705;1.4;;
13.62;43.25;1083;0.7;100;12.70756764;14.11951961;6.277787998;1.4;;
13.62;43.28;1084;0.7;100;12.69523493;14.10581659;6.218888564;1.4;;
13.62;43.31;1085;0.7;100;12.74254799;14.15838666;6.070982332;1.4;;
13.62;43.34;1086;0.7;100;12.8320279;14.25780878;5.859283806;1.4;;
13.62;43.37;1087;0.7;100;12.77888015;14.19875572;5.967342984;1.4;;
13.62;43.4;1088;0.7;100;12.74631292;14.16256991;6.043507491;1.4;;
13.62;43.43;1089;0.7;100;12.76108812;14.1789868;6.033365828;1.4;;
13.62;43.46;1090;0.7;100;12.8499409;14.27771211;5.883413607;1.4;;
13.62;43.49;1091;0.7;100;12.74751677;14.16390752;6.138898605;1.4;;
13.62;43.52;1092;0.7;100;12.95011904;14.38902116;5.806325649;1.4;;
13.62;43.55;1093;0.7;100;12.88330171;14.31477967;5.960291292;1.4;;
13.65;42.83;1094;0.7;100;12.28335238;13.64816931;7.631111539;1.4;;
13.65;42.86;1095;0.7;100;12.33275197;13.70305774;7.461209517;1.4;;
13.65;42.89;1096;0.7;100;12.40149745;13.77944161;7.212660974;1.4;;
13.65;42.92;1097;0.7;100;12.40374312;13.78193681;7.24247945;1.4;;
13.65;42.95;1098;0.7;100;12.43982917;13.82203241;7.138575411;1.4;;
13.65;42.98;1099;0.7;100;12.52522202;13.91691336;6.872107211;1.4;;
13.65;43.01;1100;0.7;100;12.64449702;14.04944113;6.657675874;1.4;;
13.65;43.04;1101;0.7;100;12.51999825;13.91110917;6.877336634;1.4;;
13.65;43.07;1102;0.7;100;12.69125154;14.1013906;6.544040728;1.4;;
13.65;43.1;1103;0.7;100;12.60490189;14.00544654;6.662704822;1.4;;
13.65;43.13;1104;0.7;100;12.61229106;14.01365673;6.619177175;1.4;;
13.65;43.16;1105;0.7;100;12.67607007;14.0845223;6.484995919;1.4;;
13.65;43.19;1106;0.7;100;12.77682833;14.19647592;6.292752234;1.4;;
13.65;43.22;1107;0.7;100;12.73251707;14.14724118;6.290171355;1.4;;
13.65;43.25;1108;0.7;100;12.70612727;14.11791919;6.227247806;1.4;;
13.65;43.28;1109;0.7;100;12.7265486;14.14060956;6.067889369;1.4;;
13.65;43.31;1110;0.7;100;12.79324927;14.21472141;5.945081941;1.4;;
13.65;43.34;1111;0.7;100;12.67762314;14.08624793;6.241789295;1.4;;
13.65;43.37;1112;0.7;100;12.81019326;14.23354807;5.925644932;1.4;;
13.65;43.4;1113;0.7;100;12.75088721;14.16765246;6.053066523;1.4;;
13.65;43.43;1114;0.7;100;12.75411577;14.17123975;6.05953927;1.4;;
13.65;43.46;1115;0.7;100;12.7967067;14.218563;5.990503495;1.4;;
13.68;42.83;1116;0.7;100;12.31113466;13.67903851;7.478565135;1.4;;
13.68;42.86;1117;0.7;100;12.341566;13.71285111;7.382971486;1.4;;
13.68;42.89;1118;0.7;100;12.37808805;13.75343116;7.264047034;1.4;;
13.68;42.92;1119;0.7;100;12.41653369;13.79614854;7.144363154;1.4;;
13.68;42.95;1120;0.7;100;12.50472967;13.89414408;6.850919753;1.4;;
13.68;42.98;1121;0.7;100;12.47491896;13.86102107;6.956732515;1.4;;
13.68;43.01;1122;0.7;100;12.68391189;14.09323543;6.375627986;1.4;;
13.68;43.04;1123;0.7;100;12.7172513;14.13027922;6.418026651;1.4;;
13.68;43.07;1124;0.7;100;12.65071481;14.05634979;6.554061621;1.4;;
13.68;43.1;1125;0.7;100;12.61610334;14.0178926;6.598214347;1.4;;
13.68;43.13;1126;0.7;100;12.62213446;14.02459385;6.561131489;1.4;;
13.68;43.16;1127;0.7;100;12.64543269;14.05048076;6.495585419;1.4;;
13.68;43.19;1128;0.7;100;12.67116972;14.07907747;6.417540119;1.4;;
13.68;43.22;1129;0.7;100;12.68193382;14.09103758;6.33670184;1.4;;
13.68;43.25;1130;0.7;100;12.70868686;14.12076317;6.137361595;1.4;;
13.68;43.28;1131;0.7;100;12.98897956;14.43219951;6.339588398;1.4;;
13.68;43.31;1132;0.7;100;12.83257001;14.25841112;5.811913751;1.4;;
13.68;43.34;1133;0.7;100;12.83737936;14.26375485;5.868286251;1.4;;
13.68;43.37;1134;0.7;100;12.77705972;14.19673302;6.002849781;1.4;;
13.68;43.4;1135;0.7;100;12.74232229;14.15813588;6.080448101;1.4;;
13.71;42.86;1136;0.7;100;12.36231613;13.73590681;7.265972877;1.4;;
13.71;42.89;1137;0.7;100;12.39289189;13.76987988;7.164504017;1.4;;
13.71;42.92;1138;0.7;100;12.43419372;13.8157708;7.026607583;1.4;;
13.71;42.95;1139;0.7;100;12.50151984;13.8905776;6.801242312;1.4;;
13.71;42.98;1140;0.7;100;12.6245971;14.02733012;6.406219418;1.4;;
13.71;43.01;1141;0.7;100;12.52325957;13.91473286;6.762917886;1.4;;
13.71;43.04;1142;0.7;100;12.66159749;14.06844165;6.396669578;1.4;;
13.71;43.07;1143;0.7;100;12.62242873;14.02492081;6.537803088;1.4;;
13.71;43.1;1144;0.7;100;12.63352039;14.03724487;6.503274931;1.4;;
13.71;43.13;1145;0.7;100;12.67780181;14.08644645;6.376107268;1.4;;
13.71;43.16;1146;0.7;100;12.65757401;14.06397112;6.418210355;1.4;;
13.71;43.19;1147;0.7;100;12.65074623;14.0563847;6.417395657;1.4;;
13.71;43.22;1148;0.7;100;12.66113726;14.06793029;6.353776254;1.4;;
13.71;43.25;1149;0.7;100;12.69122879;14.10136533;6.21318207;1.4;;
13.71;43.28;1150;0.7;100;12.78828693;14.2092077;5.922101278;1.4;;
13.71;43.31;1151;0.7;100;12.65503327;14.06114808;6.335627188;1.4;;
13.74;42.86;1152;0.7;100;12.38713044;13.76347826;7.125394407;1.4;;
13.74;42.89;1153;0.7;100;12.41661427;13.79623808;7.018731268;1.4;;
13.74;42.92;1154;0.7;100;12.45575087;13.83972318;6.875475368;1.4;;
13.74;42.95;1155;0.7;100;12.50709897;13.89677664;6.677934959;1.4;;
13.74;42.98;1156;0.7;100;12.5753104;13.97256711;6.411971161;1.4;;
13.74;43.01;1157;0.7;100;12.62493934;14.02771038;6.337371166;1.4;;
13.74;43.04;1158;0.7;100;12.61044214;14.01160237;6.461780051;1.4;;
13.74;43.07;1159;0.7;100;12.60803487;14.00892763;6.511616806;1.4;;
13.74;43.1;1160;0.7;100;12.66938401;14.07709334;6.364277605;1.4;;
13.74;43.13;1161;0.7;100;12.58028243;13.97809159;6.580912302;1.4;;
13.74;43.16;1162;0.7;100;12.69483232;14.10536924;6.288768738;1.4;;
13.74;43.19;1163;0.7;100;12.64738593;14.05265103;6.39591857;1.4;;
13.74;43.22;1164;0.7;100;12.64896448;14.05440498;6.368163158;1.4;;
13.74;43.25;1165;0.7;100;12.67063373;14.07848193;6.284423674;1.4;;
13.74;43.28;1166;0.7;100;12.71906783;14.13229759;6.150607899;1.4;;
13.77;42.86;1167;0.7;100;12.41268333;13.79187037;6.967355015;1.4;;
13.77;42.89;1168;0.7;100;12.45252402;13.8361378;6.797615919;1.4;;
13.77;42.92;1169;0.7;100;12.51049129;13.90054588;6.561465301;1.4;;
13.77;42.95;1170;0.7;100;12.53656294;13.92951438;6.416658201;1.4;;
13.77;42.98;1171;0.7;100;12.83560445;14.26178272;6.673908318;1.4;;
13.77;43.01;1172;0.7;100;12.58231506;13.98035007;6.342427881;1.4;;
13.77;43.04;1173;0.7;100;12.57902328;13.97669254;6.485465778;1.4;;
13.77;43.07;1174;0.7;100;12.59070963;13.98967736;6.506196708;1.4;;
13.77;43.1;1175;0.7;100;12.62622722;14.02914136;6.435138504;1.4;;
13.77;43.13;1176;0.7;100;12.68106283;14.09006981;6.299202975;1.4;;
13.77;43.16;1177;0.7;100;12.65413248;14.0601472;6.366019795;1.4;;
13.77;43.19;1178;0.7;100;12.63479031;14.0386559;6.406885422;1.4;;
13.77;43.22;1179;0.7;100;12.63522424;14.03913804;6.391723869;1.4;;
13.8;42.89;1180;0.7;100;12.4975937;13.88621522;6.454766098;1.4;;
13.8;42.92;1181;0.7;100;12.43863336;13.82070373;6.716904823;1.4;;
13.8;42.95;1182;0.7;100;12.54722999;13.94136666;6.239892654;1.4;;
13.8;42.98;1183;0.7;100;12.5516659;13.94629544;6.272836125;1.4;;
13.8;43.01;1184;0.7;100;12.55399038;13.9488782;6.397810964;1.4;;
13.8;43.04;1185;0.7;100;12.56013296;13.95570329;6.484517881;1.4;;
13.8;43.07;1186;0.7;100;12.57310222;13.97011358;6.507061139;1.4;;
13.8;43.1;1187;0.7;100;12.59239293;13.9915477;6.485698563;1.4;;
13.8;43.13;1188;0.7;100;12.61043795;14.01159772;6.451560136;1.4;;
13.8;43.16;1189;0.7;100;12.61470136;14.01633484;6.443510659;1.4;;
13.83;42.89;1190;0.7;100;12.45189565;13.83543961;6.306208351;1.4;;
13.83;42.92;1191;0.7;100;12.10309174;13.44787971;6.632719944;1.4;;
13.83;42.95;1192;0.7;100;12.49165679;13.87961865;6.153708959;1.4;;
13.83;42.98;1193;0.7;100;12.5192314;13.91025711;6.230180585;1.4;;
13.83;43.01;1194;0.7;100;12.53208126;13.92453473;6.373015915;1.4;;
13.83;43.04;1195;0.7;100;12.54341901;13.93713223;6.471172115;1.4;;
13.83;43.07;1196;0.7;100;12.55579312;13.95088125;6.507130634;1.4;;
13.83;43.1;1197;0.7;100;12.56913445;13.96570494;6.509128298;1.4;;
13.86;42.89;1198;0.7;100;12.4463349;13.829261;6.426619766;1.4;;
13.86;42.92;1199;0.7;100;12.44436971;13.82707746;6.239026098;1.4;;
13.86;42.95;1200;0.7;100;12.48017366;13.86685962;6.175373541;1.4;;
13.86;42.98;1201;0.7;100;12.51998845;13.91109828;6.575987158;1.4;;
13.86;43.01;1202;0.7;100;12.51815709;13.90906344;6.282351471;1.4;;
13.89;42.92;1203;0.7;100;12.46008586;13.84453985;6.413427477;1.4;;
